CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
county,county,1.0,1.0
county,city,0.775,0.5761128664016724
county,city,0.775,0.5761128664016724
county,courthouse,0.6888888888888888,0.5726776123046875
county,state,0.45555555555555555,0.5675827860832214
county,town,0.611111111111111,0.5193183422088623
county,attorney,0.6388888888888888,0.4817901849746704
county,inmate,0.5555555555555555,0.48157963156700134
county,estate,0.4444444444444444,0.4786458909511566
county,court,0.8755555555555556,0.4760754108428955
county,department,0.4222222222222222,0.46644508838653564
county,legislature,0.41919191919191917,0.45948925614356995
county,area,0.0,0.45857077836990356
county,area,0.0,0.45857077836990356
county,school,0.5555555555555555,0.448933869600296
county,school,0.5555555555555555,0.448933869600296
county,public,0.4444444444444444,0.43994906544685364
county,office,0.4444444444444444,0.43655723333358765
county,governor,0.5277777777777778,0.4361060559749603
county,offender,0.5277777777777778,0.4305481016635895
county,authority,0.6203703703703703,0.42532771825790405
county,railroad,0.0,0.4235406219959259
county,country,0.9761904761904763,0.42348089814186096
county,country,0.9761904761904763,0.42348089814186096
county,cemetery,0.625,0.4208049476146698
county,judge,0.45555555555555555,0.42017972469329834
county,judge,0.45555555555555555,0.42017972469329834
county,judge,0.45555555555555555,0.42017972469329834
county,community,0.9111111111111111,0.41518324613571167
county,employment,0.5111111111111111,0.4104114770889282
county,hospital,0.5277777777777778,0.40918782353401184
county,property,0.625,0.4069712460041046
county,government,0.5111111111111111,0.4059048891067505
county,election,0.5277777777777778,0.4049355685710907
county,university,0.6888888888888888,0.3987961411476135
county,village,0.0,0.39839550852775574
county,voter,0.5777777777777778,0.3966946303844452
county,voter,0.5777777777777778,0.3966946303844452
county,river,0.0,0.393563836812973
county,population,0.6,0.3931799829006195
county,population,0.6,0.3931799829006195
county,association,0.47979797979797983,0.3813917934894562
county,transportation,0.4603174603174603,0.37975385785102844
county,jurisdiction,0.5,0.37901344895362854
county,resident,0.5277777777777778,0.37836557626724243
county,church,0.5555555555555555,0.3776688575744629
county,warrant,0.5396825396825397,0.3755497634410858
county,lawyer,0.4444444444444444,0.3741367757320404
county,lawyer,0.4444444444444444,0.3741367757320404
county,road,0.47222222222222215,0.37168794870376587
county,jury,0.611111111111111,0.37141597270965576
county,diocese,0.4365079365079365,0.36930158734321594
county,diocese,0.4365079365079365,0.36930158734321594
county,officer,0.4365079365079365,0.3665737807750702
county,realestate,0.4222222222222222,0.3637143075466156
county,obituary,0.6388888888888888,0.3637125790119171
county,bank,0.47222222222222215,0.3625906705856323
county,prison,0.4444444444444444,0.359954833984375
county,region,0.4444444444444444,0.3599279820919037
county,house,0.5777777777777778,0.35906100273132324
county,coast,0.76,0.35400837659835815
county,permit,0.4444444444444444,0.35340869426727295
county,fund,0.611111111111111,0.3529888093471527
county,residence,0.4259259259259259,0.3511732816696167
county,nation,0.38888888888888884,0.35031938552856445
county,parcel,0.0,0.34785938262939453
county,petition,0.4305555555555555,0.34719446301460266
county,contractor,0.6888888888888888,0.34580132365226746
county,emergency,0.5185185185185185,0.3440633714199066
county,home,0.47222222222222215,0.34260988235473633
county,bill,0.0,0.3412144184112549
county,island,0.4444444444444444,0.34080442786216736
county,firefighter,0.41919191919191917,0.34068170189857483
county,crime,0.45555555555555555,0.33551284670829773
county,crime,0.45555555555555555,0.33551284670829773
county,memorial,0.4305555555555555,0.3334406912326813
county,street,0.4444444444444444,0.3327188789844513
county,funding,0.5396825396825397,0.33172592520713806
county,newspaper,0.4259259259259259,0.3315702974796295
county,justice,0.5396825396825397,0.3308415710926056
county,acre,0.47222222222222215,0.3301779627799988
county,fire,0.0,0.32912370562553406
county,official,0.4305555555555555,0.32773831486701965
county,report,0.5555555555555555,0.327432245016098
county,arrest,0.4444444444444444,0.3271957039833069
county,capital,0.5396825396825397,0.32551494240760803
county,plan,0.47222222222222215,0.32550719380378723
county,sale,0.0,0.32454240322113037
county,employee,0.5277777777777778,0.3233501613140106
county,branch,0.4444444444444444,0.3222689926624298
county,family,0.4444444444444444,0.31997132301330566
county,majority,0.625,0.3170373737812042
county,auction,0.5317460317460317,0.31591105461120605
county,record,0.5555555555555555,0.3148845434188843
county,establish,0.4259259259259259,0.31399890780448914
